Date,MELI,GDOT,ENV,FLT,XROLF,QTWO,VIRT,SHOP,PYPL,SQ,BL,RDFN,PAGS,ADYEY,AVLR,EVER,FCH.L,STNE,SEZNL,BILL,LMND,NCNO,DCT,LSPD,ROOT,LU,UPST,OPEN,CLOV,AFRM,BTRS,MILE,LDI,OSCR,OLO,COMP,ALKT,COIN,FLYW,PAY,SOFI,DLO,MQ,KPLT,BHG,PAYO,INTA,WPLCF,BLND,DOMA,HOOD,HIPO,TOST,ML,RELY,AVDX,BKKT,NRDS,EXFY,NU,DAVE,BULL,ETOR,CHYM,CRCL,BLSH,KLAR,FIGR,GEMI,SLDE
2023-05-03,0.8284778542255937,0.34384195039932747,0.8078954317401638,0.8083115668005146,0.5969822327945926,0.21965820218209908,0.6556769253611047,0.3173525377229081,0.24716283302593456,0.24527599751912343,0.46288678232874264,0.10670590057302154,0.17254097310436473,0.6422183218207972,,0.2028632348461773,,0.17863935625457208,,0.4371976647206005,0.09835920177383592,0.368112161721552,,0.15232889733840305,,0.15397814080041675,0.09853131052291801,0.07840842598010533,0.06280554437223212,0.13543952025742284,,,0.12984649993383618,0.3284705882352941,0.19661610268378063,0.16551724137931034,0.3630532392559333,0.2108810994172393,0.7388485477178423,0.310546875,0.33287577213452296,0.20023535843514437,0.15573456079785192,,0.017202312138728325,0.5923076923076923,1.4770962732919253,0.6648987285289182,0.07407806191117093,,0.45444685466377444,0.1719815668202765,0.5307296397214654,0.11305114638447972,0.8592039800995024,0.8765571913929785,0.21405750798722045,0.815126050420168,0.40361445783132527,0.6426799007444168,0.024707174231332358,,,,,,,,,
2023-05-04,0.7853643065650912,0.34867591424968475,0.803538420913652,0.8717009083466531,0.6100322834019604,0.20903736603263492,0.6449657454344921,0.3930041152263374,0.24847763040979648,0.24986561918544553,0.45644786263637993,0.10964844354963607,0.17710045503300179,0.6346680558897622,,0.19220225403594274,,0.18551572787125092,,0.4443147067000278,0.12567627494456762,0.3521356374307141,,0.15720057034220533,,0.15720980220739453,0.10054874112330536,0.07899356348741955,0.06234543049404728,0.13353810150650872,,,0.12901945216355695,0.3275294117647059,0.19486581096849473,0.16781609195402297,0.3697883258499038,0.21405584065408367,0.7321058091286307,0.308984375,0.33596431022649276,0.19861688310685488,0.15880322209436132,,0.016982658959537572,0.5879120879120879,1.4375,0.6660734226264869,0.0783849259757739,,0.4598698481561822,0.1583410138248848,0.5328489252194974,0.10626102292768959,0.909452736318408,0.9343148357870895,0.21884984025559107,0.7613445378151261,0.3937568455640745,0.6501240694789082,0.023563323572474378,,,,,,,,,
2023-05-05,0.8049178311833733,0.39512400168137873,0.7359387377871667,0.9012903980351643,0.6116918314345979,0.2157960799459303,0.674040766114493,0.4254458161865569,0.25941184753483293,0.24498656191854457,0.48130924700411376,0.14604305404986836,0.1888478476536331,0.6511692902736116,,0.20073103868413036,,0.19897585954645208,,0.5228801779260496,0.12984478935698449,0.36322138897945877,,0.16765684410646386,,0.16806178112303316,0.10684312459651388,0.10473961380924518,0.06655218595173734,0.15664765247915752,,,0.1405981209474659,0.33741176470588236,0.19486581096849473,0.19080459770114944,0.39063502245028864,0.25328346525180484,0.745850622406639,0.31953125,0.35415236787920384,0.20332559615642995,0.1653241273494438,,0.017572254335260117,0.6109890109890109,1.4662267080745341,0.6773566119160171,0.08484522207267833,,0.4799349240780911,0.16986175115207372,0.5579775961247351,0.11587301587301588,0.909452736318408,0.9105322763306907,0.23482428115015974,0.7579831932773109,0.40854326396495066,0.6774193548387096,0.023014275256222547,,,,,,,,,
2023-05-08,0.83139696697066,0.368011769651114,0.7468972801689993,0.8959494756539707,0.6214538087167607,0.21811335328763157,0.6717458162767515,0.4415637860082304,0.2613148528751785,0.2431259044862518,0.4718297263459131,0.15518042434567136,0.19849213118714926,0.6550997734184374,,0.20255863539445632,,0.20204828090709587,,0.5412844036697247,0.1442128603104213,0.36697098141506357,,0.17336026615969582,,0.16688137827144295,0.1079728857327308,0.11995318899941486,0.07202425457443574,0.1746379991224221,,,0.1405981209474659,0.3538823529411764,0.1983663943990665,0.20229885057471264,0.3960872354073124,0.25267461076802644,0.7681535269709543,0.31406249999999997,0.37542896362388467,0.21332987399675377,0.17107786728039892,,0.019653179190751446,0.6109890109890109,1.4728260869565215,0.6773566119160171,0.09475100942126514,,0.48318872017353576,0.17050691244239632,0.5858310626702997,0.17372134038800705,0.9044776119402984,0.9195922989807473,0.22843450479233227,0.7445378151260503,0.40690032858707553,0.7344913151364764,0.023563323572474378,,,,,,,,,
2023-05-09,0.8078045812594256,0.3619167717528373,0.734750462107209,0.9002767923277846,0.6124524246896247,0.22197547552380031,0.672127600907799,0.4382030178326474,0.22804503397802683,0.24527599751912343,0.4787157932391344,0.15068917453925973,0.1962133054139043,0.6394283820517093,,0.20743222662199207,,0.19692757863935628,,0.5355018070614401,0.1453658536585366,0.3594717965438539,,0.17062737642585551,,0.15648604777434502,0.11370238863783086,0.12580456407255705,0.07641176905569844,0.1799034664326459,,,0.14473335979886198,0.33599999999999997,0.19924154025670945,0.21455938697318006,0.40506735086593976,0.2618509176306863,0.7484439834024895,0.35390625,0.3713109128345916,0.21229979475632524,0.1699271192942079,,0.030057803468208095,0.5560439560439561,1.7003105590062109,0.6806531049283177,0.1049663526244953,,0.49403470715835135,0.1832258064516129,0.5891613684529216,0.1257495590828924,0.8995024875621889,0.9139297848244621,0.21405750798722045,0.7008403361344537,0.39649507119386634,0.7220843672456576,0.022053440702781847,,,,,,,,,
2023-05-10,0.8342578269115011,0.36233711643547706,0.732241880116187,0.8896729172351956,0.6152054056450157,0.24456889060538767,0.6698326510700575,0.43326474622770916,0.2193079261715778,0.2378747157328923,0.4884636022178501,0.17299055288833826,0.20427796915440002,0.6369096922947673,,0.221291501675297,,0.19604974396488664,,0.5512927439532944,0.1427937915742794,0.37561134659276163,,0.1744296577946768,,0.153853814154817,0.15308263395739186,0.12287887653598596,0.07538472914903581,0.17917215152844815,,,0.14804155087997883,0.32282352941176473,0.21645274212368726,0.28965517241379307,0.41693393200769724,0.27241889188483953,0.7614107883817427,0.36249999999999993,0.37611530542210025,0.21229979475632524,0.16225546605293442,,0.028832369942196533,0.5197802197802198,1.748447204968944,0.7029704051386029,0.13277254374158817,,0.49186550976138826,0.1825806451612903,0.6394187102633969,0.1193121693121693,0.9064676616915421,0.9501698754246887,0.21884984025559107,0.7050420168067227,0.32365826944140197,0.7332506203473945,0.021550146412884334,,,,,,,,,
2023-05-11,0.8391769526016349,0.3507776376628836,0.7393715341959335,0.8856184944056762,0.6143039413635523,0.24331370087863283,0.6640931554499756,0.4314128943758573,0.22207624923092503,0.23696506098821585,0.4787157932391344,0.17190645810748026,0.21497472242254737,0.6557483739117634,,0.21778860798050564,,0.2039502560351134,,0.5533500139004726,0.13951219512195123,0.3762634496250407,,0.1738355513307985,,0.15875548984448135,0.13532924467398322,0.12287887653598596,0.07807968186411851,0.18238993710691823,,,0.1538308852719333,0.328,0.2100350058343057,0.27203065134099613,0.4150096215522771,0.26245977211446464,0.7653008298755186,0.35937499999999994,0.3527796842827728,0.20067704158771194,0.17644802454929034,,0.024705202312138727,0.5340659340659342,1.7216614906832297,0.7093477075346535,0.14670255720053837,,0.5233188720173536,0.17714285714285713,0.6297305479866788,0.11613756613756614,0.8999999999999999,0.9694224235560589,0.20607028753993611,0.719327731092437,0.32612267250821464,0.7332506203473945,0.02118411420204978,,,,,,,,,
2023-05-12,0.8282707331439039,0.3520386717108029,0.7466332189067864,0.8851116915519863,0.6136878983748548,0.23906536641884718,0.6705962203321526,0.4206447187928669,0.2134601818589175,0.22972917097374407,0.4668216776962977,0.16478240669041352,0.21427368606017563,0.6423001103661441,,0.21474261346329576,,0.20204828090709587,,0.5209897136502641,0.13560975609756096,0.36909031626997063,,0.17288498098859317,,0.14622820618553514,0.13226275016139444,0.11410181392627267,0.08010911271968384,0.17653941787333624,,,0.15052269419081646,0.33035294117647057,0.2071178529754959,0.2804597701149425,0.4121231558691469,0.24936940071322955,0.767116182572614,0.3515625,0.34454358270418667,0.20464910126744532,0.17069428461833525,,0.02239306358381503,0.5065934065934067,1.7036102484472049,0.7328444433021781,0.1295693135935397,,0.4739696312364425,0.1774193548387097,0.5900696336663639,0.11137566137566138,0.9139303482587064,0.9671574178935446,0.19169329073482427,0.734453781512605,0.32092004381161005,0.7208436724565755,0.022144948755490484,,,,,,,,,
2023-05-15,0.8393581835481135,0.36464901218999585,0.7536308423554264,0.897235975205645,0.6214567643667718,0.24891377812107757,0.686283326616752,0.4223593964334705,0.21539786927216897,0.23514575149886294,0.4753174745126096,0.16091063961592073,0.2193584876650547,0.6444140814168126,,0.2142857142857143,,0.20629114850036578,,0.5431748679455102,0.1341019955654102,0.38734920117378546,,0.17015209125475286,,0.15811680841311834,0.1634925758553906,0.12170860152135753,0.07989548841909802,0.18721661547462337,,,0.1397710731771867,0.33788235294117647,0.21528588098016335,0.296551724137931,0.4281590763309814,0.2642863355657998,0.8091286307053941,0.35976562500000003,0.32738503774879885,0.2164926960123424,0.17951668584579974,,0.020578034682080925,0.5043956043956044,1.6972049689440993,0.7283190476013692,0.14939434724091522,,0.4690889370932755,0.17548387096774193,0.5882531032394792,0.11428571428571428,0.9452736318407959,1.0056625141562854,0.20447284345047922,0.7521008403361343,0.3242059145673603,0.7555831265508685,0.021481515373352855,,,,,,,,,
2023-05-16,0.8255004886763022,0.35834384195039937,0.7414840242936361,0.8830844801372267,0.6050498316679397,0.2496862025683113,0.6836065921479627,0.41234567901234565,0.21038076060560448,0.22964647508786437,0.4639599356108031,0.15688400185844822,0.21234446327704298,0.6353650966357512,,0.20804142552543406,,0.2051207022677396,,0.523769808173478,0.13170731707317074,0.3839256602543202,,0.16432984790874525,,0.16855732531192982,0.1563912201420271,0.11878291398478641,0.08298482445833916,0.18121983326020183,,,0.13894402540690748,0.32235294117647056,0.21120186697782964,0.2842911877394636,0.4323284156510584,0.2517178394363747,0.7637448132780082,0.35546874999999994,0.3266986959505834,0.21480009204306252,0.1683927886459532,,0.019572254335260116,0.48791208791208796,1.7115683229813665,0.7226254819604291,0.13593539703903096,,0.452819956616052,0.17207373271889403,0.5670602482591584,0.10352733686067019,0.9213930348258705,0.9920724801812004,0.20607028753993611,0.7378151260504201,0.3138006571741511,0.7568238213399503,0.021229868228404097,,,,,,,,,
2023-05-17,0.8544715499776698,0.36738125262715426,0.748085555848957,0.904877002845893,0.6166177740714641,0.26262431205947667,0.6916367955543301,0.41673525377229076,0.21266422828572756,0.23882571842050856,0.48300840636737613,0.1630788291776367,0.2193584876650547,0.6319113833053329,,0.2375875723423698,,0.21214337966349672,,0.5355574089519043,0.14235033259423505,0.3989240299967394,,0.17680608365019013,,0.17494012496699266,0.17261136216914139,0.13809245172615564,0.08709298408498961,0.19248208278484716,,,0.15134974196109566,0.34352941176470586,0.19924154025670945,0.3080459770114942,0.44387427838357923,0.26546055492737236,0.7699688796680498,0.367578125,0.3404255319148936,0.20597260637846065,0.16072113540467972,,0.019826589595375723,0.4912087912087912,1.4425465838509315,0.7391822537165635,0.13067294751009423,,0.45878524945770066,0.17253456221198155,0.6185286103542234,0.0916225749559083,0.9412935323383085,1.0249150622876557,0.2268370607028754,0.7529411764705883,0.3269441401971522,0.7667493796526054,0.021504392386530014,,,,,,,,,
2023-05-18,0.8624586566903346,0.3730559058427911,0.7384473197781886,0.9155588476082804,0.6673290637618388,0.26890026069325096,0.6950813413366704,0.4173525377229081,0.21200700300416117,0.2461029563779202,0.49043104990162767,0.16679572556914976,0.21813030124429378,0.6313592131653242,,0.25038074931465126,,0.19926847110460863,,0.5431748679455102,0.14350332594235032,0.41865014672318224,,0.15446768060836502,,0.1566351020008024,0.1984344738540994,0.14160327677004095,0.08709298408498961,0.2148603188532982,,,0.1472145031096996,0.34305882352941175,0.20099183197199533,0.3226053639846743,0.4554201411161,0.2620683656606071,0.8088692946058091,0.37421875,0.34797529169526425,0.20891613116445282,0.16954353663214422,,0.02091329479768786,0.4835164835164836,1.513586956521739,0.739836035952848,0.13593539703903096,,0.46746203904555306,0.17456221198156682,0.6372994247653648,0.09479717813051146,0.9452736318407959,1.0656851642129106,0.2268370607028754,0.7941176470588235,0.36254107338444685,0.7928039702233249,0.021641654465592974,,,,,,,,,
2023-05-19,0.848471511142467,0.3694829760403531,0.71481383681014,0.9108806674203735,0.7067131797534785,0.26735541179878347,0.6924046068678813,0.4128943758573388,0.21079590501828788,0.24250568534215422,0.4792523698801646,0.15982654483506276,0.21637679514729086,0.64796730168609,,0.26165092902832776,,0.19546452084857352,,0.5263274951348346,0.14039911308203992,0.4162047603521356,,0.15838878326996197,,0.1513605047205881,0.18600710135571336,0.14101813926272674,0.08380645638366925,0.2012578616352201,,,0.15217678973137488,0.33835294117647063,0.19340723453908984,0.3118773946360153,0.4515715202052598,0.24693398277811604,0.8036825726141078,0.387109375,0.3383665065202471,0.20759108170675017,0.1718450326045263,,0.024104046242774565,0.48901098901098905,1.560170807453416,0.7413911776842256,0.1250471063257066,,0.45932754880694143,0.17364055299539172,0.6300333030578261,0.08747795414462081,0.9368159203980098,1.044167610419026,0.2220447284345048,0.7991596638655462,0.35706462212486306,0.8089330024813894,0.02079520497803807,,,,,,,,,
2023-05-22,0.8670735732917364,0.3736864228667508,0.7261684710852918,0.9266695255545593,0.7168623753950245,0.2717002993144733,0.6912550109232826,0.42565157750342936,0.21809682818570447,0.25065123010130247,0.4839921302092649,0.1630788291776367,0.22181303012442935,0.6805351806086383,,0.27261650929028325,,0.2017556693489393,,0.5541284403669725,0.1574279379157428,0.4473426801434627,,0.16789448669201523,,0.15149143941325297,0.22312782440284054,0.1486249268578116,0.0879146160103197,0.2125201111598654,,,0.1678906973666799,0.35200000000000004,0.1986581096849475,0.32030651340996164,0.4653624118024375,0.2655910237453249,0.8114626556016596,0.38828124999999997,0.36101578586135896,0.21597688421878447,0.18181818181818182,,0.021820809248554913,0.5054945054945055,1.557453416149068,0.7166993087509401,0.13997308209959625,,0.475054229934924,0.16820276497695852,0.6448683015440508,0.09056437389770722,0.9328358208955223,1.0611551528878822,0.2364217252396166,0.8352941176470587,0.37239868565169765,0.8238213399503721,0.021641654465592974,,,,,,,,,
2023-05-23,0.8413193612903643,0.3764186633039092,0.7157380512278849,0.9223032240458462,0.7181722193545973,0.2683209423578256,0.6866651112477995,0.4000685871056241,0.21453289837389633,0.2545379367376473,0.46387050617063136,0.15177326932011773,0.22041095739968591,0.6671670982319373,,0.28449588790740177,,0.19414776883686907,,0.5380038921323326,0.15955654101995564,0.44946201499836974,,0.15945817490494296,,0.14420128332739712,0.20965138799225308,0.14160327677004095,0.08298482445833916,0.21076495538979084,,,0.16623660182612146,0.34447058823529414,0.20857642940490081,0.30957854406130264,0.4711353431686979,0.25702357136644344,0.7974585062240663,0.389453125,0.3630748112560055,0.20950452725231378,0.17836593785960875,,0.02078034682080925,0.4945054945054945,1.5275621118012421,0.7322773542581276,0.14131897711978467,,0.4707158351409978,0.15824884792626728,0.6212534059945504,0.10079365079365078,0.9134328358208954,1.044167610419026,0.23162939297124602,0.8201680672268907,0.3669222343921139,0.8486352357320098,0.024684297218155196,,,,,,,,,
2023-05-24,0.8311574832199562,0.37011349306431274,0.7025349881172432,0.9062414720673658,0.7001656854660753,0.26745196485468764,0.6832205654654591,0.4044581618655692,0.21384099101942405,0.25577837502584244,0.4549275621534609,0.15192814000309743,0.2104152404939103,0.6471753206295086,,0.28540968626256474,,0.18522311631309438,,0.5430636641645816,0.15059866962305987,0.44717965438539287,,0.15648764258555134,,0.13439180120024735,0.21505810200129113,0.14745465184318315,0.08167021337781101,0.2091560626005558,,,0.1711988884477967,0.3341176470588235,0.20536756126021002,0.2850574712643678,0.4634381013470173,0.25380534052361486,0.7873443983402489,0.391015625,0.3644474948524365,0.20847444801188528,0.18258534714230915,,0.01523121387283237,0.47472527472527476,1.5407608695652173,0.6820470106735464,0.12166890982503366,,0.4663774403470715,0.15658986175115205,0.6466848319709355,0.09955908289241622,0.8850746268656715,1.0532276330690828,0.23482428115015974,0.8067226890756302,0.3636363636363636,0.8449131513647642,0.024203879941434848,,,,,,,,,
2023-05-25,0.8090084725467479,0.36864228667507354,0.7026670187483497,0.9076449261237378,0.7122135665823757,0.26165878150043453,0.6748043353765881,0.3958161865569273,0.20543266926412274,0.24519330163324374,0.4427651582901091,0.14790150224562493,0.21252017996317268,0.6578157509504351,,0.2817544928419129,,0.18975859546452087,,0.528829580205727,0.14252771618625276,0.4440821649820671,,0.15019011406844107,,0.12547828024808275,0.19149451258876696,0.13575190169689877,0.08047884708608238,0.20052654673102238,,,0.15962021966388779,0.3341176470588235,0.19924154025670945,0.2743295019157088,0.45381654906991664,0.24732538923197356,0.7707468879668049,0.383203125,0.3575840768702814,0.2030306259391558,0.17990026850786345,,0.01166184971098266,0.4604395604395605,1.4728260869565215,0.6822267590455976,0.11952893674293405,,0.4663774403470715,0.15152073732718896,0.6454738116863458,0.10405643738977072,0.8706467661691542,1.0464326160815403,0.2268370607028754,0.7932773109243697,0.3477546549835706,0.8573200992555831,0.024249633967789164,,,,,,,,,
2023-05-26,0.829947119398831,0.37473728457335015,0.6955373646686032,0.9112705157693658,0.7096943980748136,0.2686106015255383,0.6801620463656224,0.40644718792866935,0.20837370904654126,0.2439528633450486,0.4580575925594706,0.14356512312219297,0.18306200968638234,0.6757840050951922,,0.2878464818763326,,0.17937088514996344,,0.5463997775924382,0.14172949002217294,0.4470166286273231,,0.1522100760456274,,0.12743611321198053,0.20069399612653324,0.13809245172615564,0.0779646533945723,0.2059382770220857,,,0.15713907635305013,0.32376470588235295,0.1922403733955659,0.2628352490421456,0.4615137908915972,0.2475428372618944,0.7653008298755186,0.37929687500000003,0.3713109128345916,0.16786894056272902,0.18181818181818182,,0.017008670520231212,0.4604395604395605,1.511645962732919,0.6638247877118968,0.12423956931359355,,0.47830802603036876,0.14829493087557605,0.6485013623978202,0.09620811287477954,0.8502487562189054,1.044167610419026,0.21884984025559107,0.7974789915966386,0.3510405257393209,0.8424317617866004,0.024615666178623718,,,,,,,,,
2023-05-30,0.8088854944044945,0.38608659100462384,0.6882756799577503,0.9003157771626837,0.704820739969303,0.26696919957516657,0.6809256156277176,0.3991083676268861,0.21470596191769667,0.24329129625801119,0.4475049186192095,0.14263589902431473,0.17674902166074233,0.668575781290804,,0.2861711848918672,,0.18317483540599855,,0.5466777870447596,0.15547671840354768,0.44946201499836974,,0.15874524714828897,,0.12278145298438486,0.23474822466107165,0.14394382679929785,0.07084932092121371,0.21559163375749596,,,0.16044726743416698,0.33129411764705885,0.1896149358226371,0.2567049808429119,0.4570237331622835,0.2660259198051666,0.7660788381742738,0.36640625,0.4138641043239533,0.18199199101807964,0.18181818181818182,,0.01338150289017341,0.45494505494505494,1.6152950310559004,0.6593139493793031,0.1334185733512786,,0.48373101952277653,0.1488479262672811,0.6581895246745382,0.09929453262786596,0.8646766169154227,1.060022650056625,0.22523961661341854,0.8092436974789916,0.3608981380065717,0.8374689826302729,0.02502745241581259,,,,,,,,,
2023-05-31,0.8019469381678845,0.38314417822614544,0.6909162925798785,0.8832014346419244,0.7034725075122498,0.28116249879308686,0.6820921797781407,0.39224965706447185,0.21449821630099047,0.24970022741368617,0.4656590949740655,0.151618398637138,0.1744701958874974,0.672839537569417,,0.2774901005178191,,0.1833211411850768,,0.5759243814289686,0.1562749445676275,0.4481578089338115,,0.1604087452471483,,0.1213262281461059,0.2198192382182053,0.15447630193095377,0.06958400775620538,0.21734678952757056,,,0.15134974196109566,0.34541176470588236,0.20070011668611434,0.2835249042145594,0.4810776138550353,0.2705053492215361,0.7790456431535269,0.3671875,0.47632120796156485,0.17125260415460145,0.1837360951285002,,0.01338150289017341,0.4560439560439561,1.640916149068323,0.717561761383796,0.13309555854643337,,0.48373101952277653,0.14488479262672813,0.6348773841961852,0.09823633156966491,0.9124378109452735,1.0973952434881087,0.2268370607028754,0.7899159663865546,0.37897042716319823,0.8362282878411911,0.024798682284040995,,,,,,,,,
2023-06-01,0.814257697460825,0.37978142076502736,0.6696593609717455,0.8888542357023118,0.7243167166244001,0.274210678767983,0.6848028506585785,0.39739368998628255,0.21816619233151624,0.2542898490800083,0.47227687354677167,0.15579990707759023,0.17710045503300179,0.6876946429589116,,0.2878464818763326,,0.1918068763716167,,0.5782040589380039,0.157960088691796,0.4018584936419954,,0.1758555133079848,,0.13264585817402033,0.24007424144609424,0.1579871269748391,0.06966617094873838,0.21325142606406317,,,0.15631202858277093,0.3496470588235294,0.19924154025670945,0.2835249042145594,0.5099422706863375,0.2764634252413673,0.7949948132780082,0.39414062499999997,0.46808510638297873,0.1611000690322969,0.18335251246643652,,0.015303468208092485,0.47692307692307695,1.5892857142857142,0.7285430286846307,0.13593539703903096,,0.48915401301518435,0.14341013824884793,0.6533454435361792,0.09479717813051146,0.9228855721393034,1.2004530011325028,0.23162939297124602,0.8050420168067227,0.36254107338444685,0.847394540942928,0.024775805270863836,,,,,,,,,
2023-06-02,0.8224454527213769,0.39596469104665827,0.6975178241351994,0.9155198627733812,0.7277776623176858,0.27382446654436615,0.6999257640995186,0.3997942386831275,0.221314977730641,0.2623940458962167,0.49418708638883924,0.16478240669041352,0.17815109438548582,0.6983598258151558,,0.2886079805056351,,0.19005120702267742,,0.5974979149291075,0.1614190687361419,0.40756439517443754,,0.17835076045627377,,0.13482421964697472,0.23862169141381537,0.14511410181392628,0.07261582956067342,0.2296328799180927,,,0.15796612412332936,0.3468235294117647,0.20420070011668612,0.29885057471264365,0.47562540089801153,0.2807254066278159,0.8122406639004149,0.407421875,0.48249828414550444,0.15389105869598455,0.18565400843881855,,0.015332369942196531,0.4923076923076924,1.6156832298136643,0.7561565910153758,0.14131897711978467,,0.5065075921908894,0.15013824884792626,0.6379049349076596,0.09656084656084656,0.954726368159204,1.216308040770102,0.23322683706070288,0.8495798319327731,0.37349397590361444,0.8647642679900743,0.026514458272327963,,,,,,,,,
2023-06-05,0.8346267613382611,0.38776796973518285,0.6895959862688144,0.9070601536002495,0.7149434618457592,0.26725885874287925,0.6960485290686577,0.4109739368998628,0.2232179830709866,0.26272482943973535,0.49409765694866753,0.16013628620102216,0.18008031716861847,0.6979389007980344,,0.2765763021626561,,0.1868324798829554,,0.6199054767862108,0.16035476718403546,0.39126181936746,,0.17526140684410646,,0.1291960501394269,0.22780826339573917,0.13867758923346987,0.08462808830899934,0.2274389352054995,,,0.15631202858277093,0.3905882352941177,0.20974329054842475,0.2942528735632184,0.48845413726747916,0.2553057319300687,0.8119813278008298,0.375390625,0.4975978037062457,0.1444751769435217,0.18105101649405445,,0.01527456647398844,0.48901098901098905,1.703804347826087,0.747852822902065,0.14131897711978467,,0.48969631236442507,0.14764976958525344,0.6648501362397821,0.09929453262786596,0.9746268656716417,1.216308040770102,0.22364217252396165,0.8815126050420168,0.37732749178532304,0.8585607940446649,0.029269308199121522,,,,,,,,,
2023-06-06,0.8119470028932226,0.39974779319041615,0.7008185899128598,0.9287747066391174,0.7302965284021927,0.27836246017186445,0.7034169724478758,0.4366255144032921,0.22498260694043773,0.27281372751705607,0.489715614380254,0.16478240669041352,0.18095707021711993,0.6984470378107628,,0.2817544928419129,,0.1923920994879298,,0.6510425354462052,0.17436807095343682,0.39387023149657646,,0.18084600760456276,,0.1422245256628714,0.2508069722401549,0.14394382679929785,0.08462808830899934,0.23138803568816732,,,0.17285298398835514,0.4183529411764706,0.21324387397899647,0.31111111111111106,0.48652982681205903,0.22444985648430024,0.8065352697095436,0.38476562499999994,0.5250514756348662,0.14668204835967213,0.1868047564250096,,0.015028901734104047,0.5065934065934067,1.7317546583850931,0.7490295664029051,0.13997308209959625,,0.4945770065075921,0.15714285714285714,0.6736300333030578,0.10502645502645502,0.9945273631840794,1.2265005662514157,0.22364217252396165,0.9042016806722689,0.404709748083242,0.8846153846153846,0.027543923865300145,,,,,,,,,
2023-06-07,0.7820697868594618,0.4066834804539723,0.713229469236863,0.9262406923706679,0.7337051355553307,0.27536931543883364,0.7084565295777039,0.4085048010973937,0.2215917406724299,0.2738887740334918,0.47487032731175105,0.16122038098188016,0.18060746722700766,0.7034959295331509,,0.2650015229972586,,0.18844184345281642,,0.617347789824854,0.17055432372505544,0.3966416693837626,,0.17942015209125475,,0.14893723879068876,0.2303098773402195,0.136337039204213,0.08216319253300906,0.2369460289600702,,,0.176161175069472,0.4188235294117647,0.21324387397899647,0.29808429118773944,0.4753046824887749,0.23162564147168827,0.8148340248962656,0.39531249999999996,0.5312285518188058,0.1544794547838455,0.18411967779056385,,0.015202312138728323,0.5,1.6770186335403727,0.7497406966082549,0.13195154777927323,,0.509761388286334,0.15668202764976957,0.660006055101423,0.10626102292768959,0.9820895522388058,1.2129105322763307,0.2220447284345048,0.9025210084033614,0.3975903614457831,0.9168734491315136,0.02630856515373353,,,,,,,,,
2023-06-08,0.783008304260869,0.40542244640605296,0.7074201214681807,0.9290086156485128,0.7018147044809047,0.2723761707058029,0.7166012683733854,0.40658436213991767,0.22228364802690223,0.2691337605954104,0.4668216776962977,0.16849930308192662,0.17411876251523795,0.7036990545345899,,0.24246116356990557,,0.18697878566203366,,0.6444259104809564,0.17259423503325944,0.3985979784805999,,0.1749049429657795,,0.15202386159272793,0.2643641058747579,0.14569923932124051,0.07935321134838015,0.27570571888255085,,,0.1711988884477967,0.4169411764705882,0.20682613768961491,0.2812260536398467,0.48011545862732524,0.2387579368530921,0.83350622406639,0.38671875,0.5573095401509951,0.17081092100203388,0.18411967779056385,,0.015679190751445086,0.4912087912087912,1.665760869565217,0.749279450082494,0.13862718707940783,,0.5151843817787418,0.15483870967741936,0.6639418710263396,0.09947089947089946,0.9661691542288557,1.2265005662514157,0.22843450479233227,0.8638655462184873,0.39156626506024095,0.9019851116625309,0.026217057101024892,,,,,,,,,
2023-06-09,0.7822380727383348,0.4024800336275746,0.7158700818589914,0.9331799929827298,0.7233538292431781,0.26947957902867625,0.7127240333425245,0.42085048010973936,0.21968873533208433,0.2685135414513128,0.4674476837774996,0.161839863713799,0.1744701958874974,0.6992010551145155,,0.24185196466646364,,0.18580833942940747,,0.6408673894912428,0.17223946784922395,0.39126181936746,,0.17870722433460076,,0.1505958112107668,0.25895739186571987,0.1404330017554125,0.08216319253300906,0.2543513236799766,,,0.176161175069472,0.4329411764705882,0.2103267211201867,0.2697318007662835,0.4923027581783194,0.2317126206836566,0.8226141078838174,0.391015625,0.5614275909402883,0.1724293963303234,0.18143459915611815,,0.015332369942196531,0.4945054945054945,1.7084627329192545,0.7568999011757634,0.13191117092866755,,0.5103036876355748,0.14728110599078342,0.6618225855283075,0.0964726631393298,0.9552238805970148,1.2446206115515288,0.2220447284345048,0.846218487394958,0.3926615553121577,0.9292803970223324,0.026034040995607615,,,,,,,,,
2023-06-12,0.8013967727946459,0.4050021017234132,0.7128333773435438,0.9327901446337376,0.7233538292431781,0.2744037848797915,0.7010923282499417,0.4458847736625514,0.22051902415745106,0.26545379367376476,0.4694151314612771,0.16369831190955555,0.17745005802311403,0.7033641229724538,,0.24337496192506855,,0.19385515727871253,,0.6422574367528496,0.1801330376940133,0.4038148027388327,,0.1920152091254753,,0.15452316754959747,0.27211103938024533,0.15330602691632533,0.07848228150753027,0.26707620301301743,,,0.1778152706100304,0.43529411764705883,0.21586931155192532,0.2743295019157088,0.505131494547787,0.21988344785596245,0.83402489626556,0.390625,0.6286890871654084,0.17772496112107214,0.18757192174913692,,0.015910404624277456,0.5,1.8815993788819874,0.7644995316724976,0.13593539703903096,,0.5075921908893709,0.14663594470046082,0.7017862549197699,0.10749559082892415,0.9920398009950249,1.276330690826727,0.21725239616613418,0.9243697478991596,0.36801752464403065,0.945409429280397,0.02644582723279649,,,,,,,,,
